wl_calc,spectrum_peak_nm_fit
1544.8640335001369,1543.6177831523603
1544.8642335001368,1543.6198311503513
1544.8644335001368,1543.621879938295
1544.8646335001367,1543.6239295410267
1544.8648335001367,1543.625979983381
1544.8650335001366,1543.6280312901933
1544.8652335001366,1543.6300834862968
1544.8654335001365,1543.6321365965277
1544.8656335001365,1543.63419064572
1544.8658335001364,1543.6362456587087
1544.8660335001364,1543.6383016603286
1544.8662335001363,1543.6403586754145
1544.8664335001363,1543.6424167288005
1544.8666335001362,1543.6444758453222
1544.8668335001362,1543.6465360498137
1544.8670335001361,1543.6485973671104
1544.867233500136,1543.6506598220465
1544.867433500136,1543.6527234394566
1544.867633500136,1543.6547882441764
1544.867833500136,1543.6568542610394
1544.8680335001359,1543.658921514881
1544.8682335001358,1543.6609900305366
1544.8684335001358,1543.66305983284
1544.8686335001357,1543.6651309466263
1544.8688335001357,1543.6672033967293
1544.8690335001356,1543.6692772079855
1544.8692335001356,1543.6713524052284
1544.8694335001355,1543.6734290132933
1544.8696335001355,1543.6755070570148
1544.8698335001354,1543.677586561227
1544.8700335001354,1543.6796675507662
1544.8702335001353,1543.6817500504653
1544.8704335001353,1543.6838340851605
1544.8706335001352,1543.6859196795942
1544.8708335001352,1543.688006835278
1544.8710335001351,1543.690095499835
1544.871233500135,1543.6921856132706
1544.871433500135,1543.6942771155896
1544.871633500135,1543.6963699467972
1544.871833500135,1543.6984640468977
1544.8720335001349,1543.700559355897
1544.8722335001348,1543.702655813799
1544.8724335001348,1543.704753360609
1544.8726335001347,1543.7068519363318
1544.8728335001347,1543.708951480972
1544.8730335001346,1543.7110519345351
1544.8732335001346,1543.7131532370254
1544.8734335001345,1543.7152553284484
1544.8736335001345,1543.7173581488087
1544.8738335001344,1543.7194616381103
1544.8740335001344,1543.7215657363593
1544.8742335001343,1543.7236703835601
1544.8744335001343,1543.7257755197181
1544.8746335001342,1543.7278810848375
1544.8748335001342,1543.7299870189227
1544.8750335001341,1543.7320932619798
1544.875233500134,1543.7341997540136
1544.875433500134,1543.736306435028
1544.875633500134,1543.7384132450286
1544.875833500134,1543.74052012402
1544.8760335001339,1543.7426270120068
1544.8762335001338,1543.7447338489949
1544.8764335001338,1543.7468405749885
1544.8766335001337,1543.7489471299925
1544.8768335001337,1543.7510534540118
1544.8770335001336,1543.7531594870513
1544.8772335001336,1543.7552651691153
1544.8774335001335,1543.75737044021
1544.8776335001335,1543.759475240339
1544.8778335001334,1543.761579509508
1544.8780335001334,1543.7636831877217
1544.8782335001333,1543.765786214985
1544.8784335001333,1543.7678885313026
1544.8786335001332,1543.769990076679
1544.8788335001332,1543.7720907911203
1544.8790335001331,1543.7741906146298
1544.879233500133,1543.7762894872135
1544.879433500133,1543.7783873488763
1544.879633500133,1543.7804841396226
1544.879833500133,1543.7825797994572
1544.8800335001329,1543.7846742683855
1544.8802335001328,1543.7867674864115
1544.8804335001328,1543.7888593935415
1544.8806335001327,1543.7909499297791
1544.8808335001327,1543.7930390351296
1544.8810335001326,1543.7951266495984
1544.8812335001326,1543.797212713189
1544.8814335001325,1543.7992971659082
1544.8816335001325,1543.8013799477594
1544.8818335001324,1543.8034609987483
1544.8820335001324,1543.8055402588789
1544.8822335001323,1543.807617668157
1544.8824335001323,1543.8096931665866
1544.8826335001322,1543.8117666941737
1544.8828335001322,1543.813838190922
1544.8830335001321,1543.8159075968374
1544.883233500132,1543.817974851924
1544.883433500132,1543.8200398961874
1544.883633500132,1543.8221026696315
1544.883833500132,1543.8241631122626
1544.8840335001319,1543.826221164084
1544.8842335001318,1543.8282767651017
1544.8844335001318,1543.8303298553203
1544.8846335001317,1543.8323803747444
1544.8848335001317,1543.834428263379
1544.8850335001316,1543.8364734612292
1544.8852335001316,1543.8385159082998
1544.8854335001315,1543.8405555445956
1544.8856335001315,1543.8425923101215
1544.8858335001314,1543.844626144882
1544.8860335001314,1543.8466569888828
